,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
4861,1,0.6347181430566958,-0.19439703319060395,0.22341713783289124,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
4862,0,-1.2395040756535771,0.20448828724426804,-0.9465017227468543,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
4863,0,1.0014137945434884,-1.4641819699082799,-0.5118438321300294,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
4864,0,1.5718292524118322,1.6072349974402345,2.501510673251594,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
4865,0,-1.0357842692720256,-0.5317875333917667,-0.8530361582653537,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4866,0,-0.6690886177852331,-0.058111215375356205,-0.5365944489221568,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
4867,0,0.06430268518835193,1.1983775439944904,0.5488370120908797,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
4868,0,0.18653456901728277,1.1535029454455674,0.6523837101499221,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
4869,0,-0.6690886177852331,0.5235965435921655,-0.45636450839366544,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
4870,0,0.6347181430566958,-0.013236616826432828,0.33179483863478226,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
4871,0,1.0421577558197987,0.34576017156495187,0.890095516345969,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False
4872,0,1.6125732136881425,0.6681924722498068,1.668570798515465,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
4873,0,-1.0357842692720256,-1.5123806127941604,-0.9434134104911521,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
4874,0,0.22727853029359305,0.6349520288802342,0.4192602535909186,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
4875,1,0.6347181430566958,1.7501689039293968,1.392210970376631,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
4876,0,-0.9135523854430948,1.3163811179564737,-0.5302413494247122,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
4877,0,-0.09867315991688919,0.327477927711687,0.011161848373132409,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
4878,0,-0.05792919864057891,-0.19107298885364687,-0.17669577426657931,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
4879,1,0.5532302205040753,0.14299346701055832,0.42885608095685035,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False
4880,0,0.7162060656093164,-1.4708300585821945,-0.5363297364430964,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
4881,0,-0.18016108246950976,0.39063477011387476,-0.09613494313926277,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4882,0,1.368109446030281,-0.07639345922862108,0.8175642970834779,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
4883,1,-0.9950403079957154,-1.1766521347614762,-0.9094640350516832,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
4884,0,0.3495104141225239,1.0005969059455335,0.6903258321485488,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
4885,1,1.6125732136881425,1.5573743323858755,2.532217320822576,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
4886,0,-1.0357842692720256,-1.4924363467724167,-0.9309719239753232,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
4887,0,0.22727853029359305,-1.4741541029191516,-0.6626858264478251,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
4888,0,0.4717422979514547,1.3712278495162684,0.982744884017034,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False
4889,0,0.5939741817803856,1.6172071304511062,1.3387831683529836,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
4890,0,0.8384379494382472,0.9224818640270374,1.101269896516232,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
4891,0,-1.1580161531009565,0.02665191521705399,-0.8970225485358545,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
4892,1,-0.506112772679992,0.6499102283965414,-0.23740316946438186,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
4893,0,-1.2395040756535771,-0.6697353733754932,-0.9743185924214287,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4894,1,1.0014137945434884,0.20947435374970363,0.8191966907043493,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False
4895,1,0.4717422979514547,0.6765025830921999,0.6120150570932439,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
4896,0,-0.3431369275747509,-0.5018711343591511,-0.49214481181330055,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
4897,0,-0.7098325790615434,-1.150059780065818,-0.8001598405730815,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4898,0,-1.1987601143772668,-1.3145999747452028,-0.9813775918630336,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4899,0,-1.1580161531009565,0.6399380953856697,-0.8602054545732337,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4900,1,0.18653456901728277,0.6947848269454648,0.3917080963954044,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
4901,0,-1.2802480369298874,0.32913994988016554,-0.9744068299144488,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
4902,0,-0.3431369275747509,-0.28082218595149294,-0.3979954067608945,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
4903,0,-1.1172721918246462,0.8643110881302852,-0.8064026432042509,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
4904,0,0.02355872391204165,1.4210885145706273,0.6009853704657361,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
4905,0,1.0421577558197987,-1.494098368940895,-0.4960934396259484,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False
4906,0,1.6125732136881425,1.033837349315106,2.060720276869875,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
4907,0,1.5718292524118322,-1.3611365954626045,-0.26965397316321454,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
4908,1,-0.18016108246950976,1.374551893853226,0.38347995017128356,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
4909,0,0.7569500268856267,0.6332900067117551,0.892874997376101,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False
4910,0,-0.09867315991688919,0.6831506717661141,0.10901722813238111,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False
4911,1,1.6125732136881425,0.6648684279128493,1.7022554614758734,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False
4912,1,0.1457906077409725,0.8659731102987638,0.3985685614777141,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
4913,0,-0.7505765403378537,0.375676570597567,-0.5419989953696356,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
4914,0,1.6125732136881425,0.32415388337472945,1.3885711737895534,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
4915,0,-0.42462485012737144,-0.8508957897396641,-0.6323983069686889,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4916,0,-1.2395040756535771,0.49035610022259274,-0.94041333572847,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
4917,0,-0.7098325790615434,-1.5024084797832884,-0.8752720065064092,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
4918,0,0.7569500268856267,-1.504070501951767,-0.5279030558596807,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
4919,0,1.5310852911355222,-0.8525578119081428,0.1806440130914163,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False
4920,0,1.5718292524118322,-1.485788258098502,-0.394289432054052,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
4921,0,0.2680224915699033,1.1684611449618754,0.6547661224614639,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False
4922,0,1.1643896396487294,-0.16614265632646738,0.5992206206053349,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4923,0,0.797693988161937,-0.5002091121906725,0.11128934357764775,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4924,0,-1.2802480369298874,-0.9655753193646899,-0.9915910816801058,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
4925,0,1.2866215234776603,1.4526669357717215,2.0283812356780224,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False
4926,0,1.2051336009250397,-0.1545085011471169,0.6485012604570394,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False
4927,0,-0.09867315991688919,-1.5206907236365534,-0.7260844651827396,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
4928,1,-1.1580161531009565,-0.62486077482657,-0.9272438898952258,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4929,1,1.24587756220135,0.6382760732171912,1.3439671210679123,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
4930,0,-1.2802480369298874,-0.6730594177124505,-0.987708631987223,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
4931,0,-0.7098325790615434,1.2848026967553796,-0.32802307479598547,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
4932,0,-0.22090504374582004,0.526920587929123,-0.03244953255203314,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
4933,0,-1.1580161531009565,-0.2525678090873561,-0.9086478382412476,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
4934,0,1.6125732136881425,1.52745793335326,2.4125893396606264,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
4935,1,0.512486259227765,-1.3328822185984677,-0.48925503391689357,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
4936,1,0.512486259227765,1.0720638591901144,0.9272655602806701,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
4937,0,0.1457906077409725,0.3839866814399601,0.14252541610674954,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False
4938,0,-0.6283446565089229,0.8177744674128837,-0.32817749040877053,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
4939,0,-1.2802480369298874,-1.5256767901419892,-0.999025090467046,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
4940,1,-0.6690886177852331,0.32082983903777235,-0.45087172445316664,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
4941,0,-1.1987601143772668,-1.495760391109374,-0.9817084824618588,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
4942,0,-1.1580161531009565,-0.461982602315664,-0.9078316414308122,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
4943,0,1.5718292524118322,0.6515722505650204,1.6262168018658352,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False
4944,0,-0.9135523854430948,-1.3428543516093396,-0.8953460361684733,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
4945,0,-0.506112772679992,-1.4874502802669807,-0.8308885475173181,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
4946,0,-1.1580161531009565,0.5385547431084732,-0.8569847860780014,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
4947,0,-0.26164900502213034,1.1152764355705587,0.10235529740936648,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
4948,0,-1.1580161531009565,-0.30907656281562973,-0.9070595633668866,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
4949,0,-1.1172721918246462,-0.4586585579787067,-0.8723822286100023,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
4950,0,-1.1580161531009565,0.8925654649944222,-0.8461536338097888,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
4951,1,-0.13941712119319946,0.6482482062280629,0.032846212282812655,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
4952,0,-1.2395040756535771,1.1767712558042684,-0.9197878217350305,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
4953,0,-0.13941712119319946,-1.509056568457203,-0.7628353810255954,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
4954,0,-1.2802480369298874,0.8659731102987638,-0.9672816523530788,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
4955,0,-1.2802480369298874,0.1529656000214305,-0.9767451234794804,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
4956,1,-0.9950403079957154,0.9856387064292257,-0.679583306361167,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True
4957,0,-0.791320501614164,-1.4758161250876303,-0.896338707964949,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
4958,0,1.082901717096109,0.9956108394400973,1.462249480461305,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
4959,0,-1.2802480369298874,-1.4841262359300234,-0.9984736061356706,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False
4960,1,0.7162060656093164,1.0271892606411914,1.1177041295912185,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
4961,0,-0.5876006952326126,-0.6797075063863649,-0.6685095009871492,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4962,0,-0.6283446565089229,0.32415388337472945,-0.4709678134884857,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
4963,0,0.5939741817803856,0.2925754621736353,0.5467854903781632,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
4964,0,-0.26164900502213034,0.3374500607225587,-0.1978065944716291,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4965,0,-1.076528230548336,-0.5600419102559032,-0.8727572379553376,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
4966,0,-0.5468567339563023,-0.4885749570113221,-0.6056844059568651,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4967,0,-1.1987601143772668,-0.039828971522091104,-0.9386927046145787,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
4968,1,1.4495973685829016,-0.3921776712395614,0.6057281357155645,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
4969,0,-1.2395040756535771,-1.494098368940895,-0.9844217853722258,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
4970,0,-1.0357842692720256,-1.344516373777818,-0.9408104044470602,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
4971,0,-0.5876006952326126,-1.504070501951767,-0.8356313127671464,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
4972,0,1.5718292524118322,-1.3212480634191175,-0.1807105801989921,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
4973,1,-0.791320501614164,0.9640324182390032,-0.4510261400659517,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
4974,0,-1.1987601143772668,-0.9290108316581599,-0.9594064561010384,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
4975,0,1.6125732136881425,1.2947748297662514,2.233687822562451,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
4976,0,1.368109446030281,-0.2675260086036639,0.6287360620205457,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False
4977,0,-0.3431369275747509,-1.4625199477398012,-0.8001598405730815,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
4978,0,-1.2802480369298874,-0.6880176172287581,-0.9879071663465183,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
4979,0,0.9606698332671781,-1.3411923294408608,-0.3959438850481781,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False
4980,1,-0.42462485012737144,-1.3029658195658524,-0.7652398527103921,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
4981,0,-0.7505765403378537,-0.4669686688210999,-0.6929071678071963,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
4982,1,1.1643896396487294,1.3163811179564737,1.8184421804100401,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False
4983,1,0.3087664528462136,-0.847571745402707,-0.2849631782021952,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
4984,0,0.3902543753988342,-0.17112872283190322,0.11173053104274806,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4985,0,1.6125732136881425,0.6150077628584902,1.6585999618041978,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
4986,0,-0.8320644628904743,0.49035610022259274,-0.5845956451250703,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
4987,0,1.5718292524118322,-1.3411923294408608,-0.24382244708159134,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
4988,0,-0.26164900502213034,-1.5157046571311175,-0.8045937745973397,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
4989,0,-1.0357842692720256,-1.1633559574136474,-0.9182657249804345,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4990,0,-1.076528230548336,-0.6414809965113564,-0.8815368685108337,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4991,0,1.0421577558197987,1.3845240268640977,1.704108448829295,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False
4992,0,0.7569500268856267,-1.155045846571254,-0.3325893650597736,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
4993,0,1.6125732136881425,0.028313937385533002,1.0505553974029513,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
4994,0,-0.5876006952326126,1.0388234158205416,-0.23938851305733325,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
4995,0,-1.0357842692720256,0.3424361272279943,-0.7634089247302258,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
4996,0,0.5939741817803856,0.3075336616899431,0.53516020067277,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
4997,1,-1.2395040756535771,-0.6680733512070144,-0.9660242680775429,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
4998,1,1.2051336009250397,1.52745793335326,2.104486073407826,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
4999,0,-0.6690886177852331,-1.499084435446331,-0.8743234534564436,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
5000,0,-1.076528230548336,-0.5085192230330657,-0.8694042132205752,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
5001,0,-0.5468567339563023,-0.32569678450041606,-0.5456608513299681,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
5002,0,1.4903413298592119,-0.6930036837341939,0.298595481885984,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False
5003,0,-0.8728084241667845,0.3175057947008148,-0.6393249501707637,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
5004,0,1.2866215234776603,1.5407541107010891,2.0603893862710496,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
5005,0,0.2680224915699033,1.3263532509673455,0.8168804565125727,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False
5006,0,-0.7098325790615434,-0.3024284741417151,-0.6103830524601835,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
5007,0,-0.3023929662984406,-1.4691680364137156,-0.7684605212056244,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
5008,0,-1.076528230548336,-1.5007464576148097,-0.9558107782604708,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
5009,0,1.368109446030281,1.695322172369602,2.4966134923889807,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False
5010,0,1.1643896396487294,0.7928441348857043,1.3403052651075797,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
5011,1,0.4309983366751445,0.9873007285977041,0.8265645213715244,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
5012,0,-0.8320644628904743,-1.485788258098502,-0.9087140163610128,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
5013,1,-0.38388088885106114,-1.0021398070712197,-0.6683330260011091,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
5014,1,1.5718292524118322,-0.41544598159826235,0.6537293319184782,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
5015,0,0.06430268518835193,0.0067076491953105815,-0.0555015776035243,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
5016,0,-1.1172721918246462,-1.494098368940895,-0.9596932279533534,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
